C/C,N/C,O/C,S/C,C/N,N/N,O/N,S/N,C/O,N/O,O/O,S/O,C/S,N/S,O/S,S/S,C/P,N/P,O/P,S/P,C/F,N/F,O/F,S/F,C/Cl,N/Cl,O/Cl,S/Cl,C/Br,N/Br,O/Br,S/Br,C/I,N/I,O/I,S/I,gauss1(inter),gauss2(inter),repulsion(inter),hydrophobic(inter),Hydrogen(inter),receptor-ligand
 2113.0000,  569.0000,  500.0000,   25.0000,  465.0000,  115.0000,  106.0000,    6.0000,  338.0000,   81.0000,   78.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   76.0000,   21.0000,   20.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   72.9654, 1005.8344,    1.4367,   50.1413,    1.7764,  2yrq.pdbqt; Z83254147.pdbqt; 2yrq_pocket.pdbqt
 1875.0000,  520.0000,  476.0000,   17.0000,  450.0000,  116.0000,  105.0000,    5.0000,   91.0000,   23.0000,   19.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   68.9933,  894.5864,    1.0019,   53.5477,    0.3410,  2yrq.pdbqt; Z1390808192.pdbqt; 2yrq_pocket.pdbqt
 2369.0000,  624.0000,  554.0000,   32.0000,  265.0000,   69.0000,   68.0000,    3.0000,  312.0000,   76.0000,   73.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   67.1656,  939.9986,    0.7228,   36.1758,    0.1621,  2yrq.pdbqt; Z109825940.pdbqt; 2yrq_pocket.pdbqt
 1837.0000,  465.0000,  393.0000,   22.0000,  212.0000,   53.0000,   43.0000,    2.0000,  374.0000,   94.0000,   79.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   75.0000,   16.0000,   14.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   60.3073,  826.1668,    1.5849,   39.1939,    2.3182,  2yrq.pdbqt; Z1166112250.pdbqt; 2yrq_pocket.pdbqt
 2028.0000,  562.0000,  489.0000,   25.0000,  650.0000,  171.0000,  162.0000,    8.0000,  135.0000,   30.0000,   28.0000,    2.0000,  128.0000,   32.0000,   29.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   66.0000,   20.0000,   19.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   81.0908, 1007.5420,    1.3990,   34.4818,    1.7451,  2yrq.pdbqt; Z96583791.pdbqt; 2yrq_pocket.pdbqt
 2244.0000,  545.0000,  529.0000,   15.0000,  338.0000,   78.0000,   80.0000,    3.0000,  455.0000,  109.0000,  104.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   69.3512,  948.6325,    1.2320,   26.5874,    1.9916,  2yrq.pdbqt; Z142764770.pdbqt; 2yrq_pocket.pdbqt
 1710.0000,  455.0000,  396.0000,   14.0000,  350.0000,   90.0000,   74.0000,    3.0000,  265.0000,   61.0000,   52.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   70.9192,  819.2497,    0.9767,   59.1020,    1.0219,  2yrq.pdbqt; Z25711624.pdbqt; 2yrq_pocket.pdbqt
 1925.0000,  497.0000,  425.0000,   21.0000,  252.0000,   70.0000,   59.0000,    3.0000,  295.0000,   66.0000,   73.0000,    3.0000,  114.0000,   28.0000,   30.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   71.7231,  808.8205,    1.6195,   58.1207,    2.5328,  2yrq.pdbqt; Z909177912.pdbqt; 2yrq_pocket.pdbqt
 1968.0000,  436.0000,  451.0000,   20.0000,  578.0000,  138.0000,  139.0000,    7.0000,   54.0000,   14.0000,   14.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   58.2381,  855.7222,    1.8165,   42.7891,    1.7786,  2yrq.pdbqt; Z2375345019.pdbqt; 2yrq_pocket.pdbqt
 2086.0000,  546.0000,  504.0000,   32.0000,  460.0000,  116.0000,  106.0000,    7.0000,  485.0000,  139.0000,  123.0000,    7.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   88.0848, 1044.7755,    2.0061,   32.5764,    0.5910,  2yrq.pdbqt; Z83561108.pdbqt; 2yrq_pocket.pdbqt
 2088.0000,  508.0000,  530.0000,   18.0000,  378.0000,   99.0000,   94.0000,    3.0000,  199.0000,   45.0000,   47.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  215.0000,   47.0000,   44.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   59.8050,  893.8720,    1.0360,   50.5296,    0.0000,  2yrq.pdbqt; Z335605796.pdbqt; 2yrq_pocket.pdbqt
 1771.0000,  472.0000,  426.0000,   22.0000,  443.0000,  117.0000,  105.0000,    6.0000,  358.0000,   85.0000,   80.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   68.3744,  849.7056,    1.5348,   35.7314,    1.0246,  2yrq.pdbqt; Z270210810.pdbqt; 2yrq_pocket.pdbqt
 1561.0000,  437.0000,  404.0000,   15.0000,  148.0000,   43.0000,   41.0000,    2.0000,  155.0000,   47.0000,   41.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   63.7995,  667.3323,    0.3395,   46.0533,    0.0000,  2yrq.pdbqt; Z14185966.pdbqt; 2yrq_pocket.pdbqt
 1800.0000,  469.0000,  426.0000,   23.0000,  298.0000,   81.0000,   67.0000,    3.0000,  214.0000,   54.0000,   48.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  105.0000,   30.0000,   28.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   61.5943,  754.9524,    0.7174,   35.8001,    0.2032,  2yrq.pdbqt; Z1700066847.pdbqt; 2yrq_pocket.pdbqt
 2654.0000,  683.0000,  606.0000,   35.0000,  316.0000,   86.0000,   67.0000,    4.0000,  395.0000,   99.0000,   89.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   83.8553, 1057.1833,    1.2066,   51.2095,    0.4964,  2yrq.pdbqt; Z89295304.pdbqt; 2yrq_pocket.pdbqt
 1491.0000,  410.0000,  377.0000,   16.0000,  425.0000,  111.0000,  105.0000,    6.0000,  293.0000,   72.0000,   70.0000,    3.0000,   97.0000,   28.0000,   23.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   63.3381,  826.7210,    0.7372,   31.7408,    0.6890,  2yrq.pdbqt; Z26264560.pdbqt; 2yrq_pocket.pdbqt
 2102.0000,  554.0000,  495.0000,   28.0000,  405.0000,  106.0000,   82.0000,    5.0000,  179.0000,   46.0000,   38.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   66.9855,  791.9136,    0.9444,   41.8674,    0.0000,  2yrq.pdbqt; Z25742113.pdbqt; 2yrq_pocket.pdbqt
 1688.0000,  422.0000,  351.0000,   17.0000,  306.0000,   74.0000,   62.0000,    3.0000,  220.0000,   53.0000,   43.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   67.4384,  739.2103,    1.5620,   45.1634,    1.3773,  2yrq.pdbqt; Z335597644.pdbqt; 2yrq_pocket.pdbqt
 1788.0000,  480.0000,  371.0000,   23.0000,  318.0000,   80.0000,   70.0000,    3.0000,  356.0000,   87.0000,   72.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   67.2293,  782.8078,    0.9048,   36.6393,    1.3916,  2yrq.pdbqt; Z1601807165.pdbqt; 2yrq_pocket.pdbqt
 1414.0000,  373.0000,  300.0000,   15.0000,  348.0000,   88.0000,   75.0000,    3.0000,  232.0000,   56.0000,   46.0000,    2.0000,  106.0000,   28.0000,   23.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   59.3958,  699.5727,    0.7036,   31.9336,    1.2805,  2yrq.pdbqt; Z13597482.pdbqt; 2yrq_pocket.pdbqt
 1885.0000,  512.0000,  460.0000,   29.0000,  230.0000,   61.0000,   54.0000,    4.0000,  210.0000,   59.0000,   48.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   46.2488,  720.1124,    0.6470,   39.2263,    0.6505,  2yrq.pdbqt; Z13600562.pdbqt; 2yrq_pocket.pdbqt
 1794.0000,  476.0000,  412.0000,   22.0000,  242.0000,   62.0000,   50.0000,    4.0000,  245.0000,   62.0000,   53.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  271.0000,   64.0000,   64.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   65.0475,  825.6782,    1.0878,   39.8645,    0.0000,  2yrq.pdbqt; Z152767716.pdbqt; 2yrq_pocket.pdbqt
 1777.0000,  473.0000,  397.0000,   13.0000,  160.0000,   40.0000,   30.0000,    2.0000,  263.0000,   64.0000,   55.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   62.7724,  796.7225,    0.8866,   58.6835,    0.7779,  2yrq.pdbqt; Z14179809.pdbqt; 2yrq_pocket.pdbqt
 2169.0000,  592.0000,  530.0000,   26.0000,  236.0000,   58.0000,   49.0000,    3.0000,  227.0000,   54.0000,   54.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   61.0896,  842.2591,    1.4394,   51.5202,    0.7248,  2yrq.pdbqt; Z13597849.pdbqt; 2yrq_pocket.pdbqt
 1932.0000,  537.0000,  473.0000,   21.0000,  441.0000,  110.0000,  105.0000,    6.0000,  289.0000,   73.0000,   73.0000,    3.0000,  109.0000,   30.0000,   24.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   68.6996,  891.0551,    1.2864,   40.7601,    1.5493,  2yrq.pdbqt; Z359657194.pdbqt; 2yrq_pocket.pdbqt
 1819.0000,  442.0000,  472.0000,    9.0000,  702.0000,  172.0000,  163.0000,    4.0000,  241.0000,   57.0000,   62.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   71.5254,  923.0278,    1.4441,   31.0601,    2.8673,  2yrq.pdbqt; Z223906598.pdbqt; 2yrq_pocket.pdbqt
 1869.0000,  485.0000,  427.0000,   26.0000,  400.0000,  104.0000,   94.0000,    4.0000,  428.0000,  109.0000,   97.0000,    6.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   64.9485,  836.3803,    1.3399,   22.3518,    0.8089,  2yrq.pdbqt; Z214589002.pdbqt; 2yrq_pocket.pdbqt
 1738.0000,  466.0000,  424.0000,   21.0000,  340.0000,   85.0000,   81.0000,    4.0000,  165.0000,   51.0000,   45.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   58.0000,   18.0000,   17.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   61.5036,  829.4436,    1.2087,   26.9984,    0.7732,  2yrq.pdbqt; Z1264466558.pdbqt; 2yrq_pocket.pdbqt
 2209.0000,  565.0000,  499.0000,   17.0000,  468.0000,  122.0000,  102.0000,    5.0000,  190.0000,   49.0000,   42.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   84.8093,  998.6927,    1.3091,   41.9875,    1.4597,  2yrq.pdbqt; Z1849831857.pdbqt; 2yrq_pocket.pdbqt
 1813.0000,  460.0000,  411.0000,   24.0000,  299.0000,   79.0000,   64.0000,    5.0000,  214.0000,   55.0000,   51.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   65.0489,  781.4034,    0.6643,   28.6533,    0.0000,  2yrq.pdbqt; Z985660492.pdbqt; 2yrq_pocket.pdbqt
 1958.0000,  527.0000,  426.0000,   24.0000,  245.0000,   66.0000,   54.0000,    3.0000,  266.0000,   70.0000,   56.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   48.2114,  803.9297,    0.5953,   41.4509,    0.4888,  2yrq.pdbqt; Z3867448822.pdbqt; 2yrq_pocket.pdbqt
 1927.0000,  515.0000,  448.0000,   26.0000,  198.0000,   54.0000,   45.0000,    2.0000,  204.0000,   51.0000,   46.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  154.0000,   34.0000,   30.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,  110.0000,   30.0000,   29.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,   61.2423,  798.9330,    0.5011,   39.3790,    0.0000,  2yrq.pdbqt; Z13597548.pdbqt; 2yrq_pocket.pdbqt
 1590.0000,  401.0000,  326.0000,   19.0000,  373.0000,   96.0000,   81.0000,    4.0000,  254.0000,   64.0000,   50.0000,    3.0000,  222.0000,   52.0000,   45.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   64.2983,  845.2129,    1.0386,   17.4380,    1.2732,  2yrq.pdbqt; Z107150788.pdbqt; 2yrq_pocket.pdbqt
 1635.0000,  449.0000,  427.0000,   16.0000,  147.0000,   42.0000,   42.0000,    2.0000,  298.0000,   79.0000,   71.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   53.9301,  745.0648,    0.6828,   39.8568,    1.0072,  2yrq.pdbqt; Z14182997.pdbqt; 2yrq_pocket.pdbqt
 1523.0000,  396.0000,  323.0000,   18.0000,  186.0000,   45.0000,   37.0000,    2.0000,  249.0000,   59.0000,   48.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   67.0000,   17.0000,   16.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   60.3548,  674.2289,    1.2485,   41.5519,    1.4174,  2yrq.pdbqt; Z16336815.pdbqt; 2yrq_pocket.pdbqt
 2240.0000,  604.0000,  528.0000,   26.0000,  313.0000,   84.0000,   81.0000,    4.0000,  344.0000,   90.0000,   80.0000,    5.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   85.4146,  988.0425,    0.7596,   49.1350,    0.3889,  2yrq.pdbqt; Z103860868.pdbqt; 2yrq_pocket.pdbqt
 1645.0000,  430.0000,  354.0000,   19.0000,  262.0000,   75.0000,   59.0000,    3.0000,  189.0000,   49.0000,   39.0000,    2.0000,   80.0000,   21.0000,   18.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  147.0000,   38.0000,   33.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   52.6382,  733.8363,    0.8722,   24.5054,    1.4836,  2yrq.pdbqt; Z1661981406.pdbqt; 2yrq_pocket.pdbqt
 1826.0000,  477.0000,  399.0000,   23.0000,  358.0000,   85.0000,   72.0000,    5.0000,  106.0000,   24.0000,   20.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   49.8483,  740.0764,    0.7539,   40.5769,    1.1476,  2yrq.pdbqt; Z466741610.pdbqt; 2yrq_pocket.pdbqt
 1959.0000,  510.0000,  477.0000,   29.0000,  408.0000,  112.0000,  102.0000,    8.0000,  216.0000,   57.0000,   59.0000,    4.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   63.4134,  924.4092,    1.2475,   33.0901,    0.7749,  2yrq.pdbqt; Z73836166.pdbqt; 2yrq_pocket.pdbqt
 1847.0000,  480.0000,  420.0000,   12.0000,  488.0000,  120.0000,  100.0000,    5.0000,  112.0000,   31.0000,   25.0000,    1.0000,   74.0000,   18.0000,   14.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,  114.0000,   31.0000,   29.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   84.8793,  899.0600,    1.5967,   39.6011,    2.2796,  2yrq.pdbqt; Z124170214.pdbqt; 2yrq_pocket.pdbqt
 1550.0000,  389.0000,  401.0000,   21.0000,  298.0000,   70.0000,   76.0000,    3.0000,  279.0000,   67.0000,   73.0000,    3.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   53.2707,  657.1337,    1.6968,   34.4950,    3.3907,  2yrq.pdbqt; Z14181285.pdbqt; 2yrq_pocket.pdbqt
 1687.0000,  442.0000,  376.0000,   12.0000,  152.0000,   32.0000,   31.0000,    2.0000,  374.0000,   92.0000,   90.0000,    1.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,  238.0000,   62.0000,   61.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   78.7261,  940.0369,    0.6839,   26.6282,    0.4983,  2yrq.pdbqt; Z87702031.pdbqt; 2yrq_pocket.pdbqt
 1757.0000,  425.0000,  452.0000,    9.0000,  706.0000,  172.0000,  162.0000,    4.0000,  240.0000,   55.0000,   61.0000,    2.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,    0.0000,   75.7556,  895.1681,    1.4161,   30.4021,    2.7108,  2yrq.pdbqt; Z83276972.pdbqt; 2yrq_pocket.pdbqt
